time,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance,direct_normal_irradiance,cloud_cover,temperature_2m,relative_humidity_2m,windspeed_10m
2023-05-31 10:00:00,753.0,607.0,146.0,753.0,738.9,13,34.9,43,1.8
2023-05-31 11:00:00,874.0,722.0,152.0,874.0,779.0,15,36.7,38,2.3
2023-05-31 12:00:00,931.0,777.0,154.0,931.0,798.2,4,38.0,34,2.3
2023-05-31 13:00:00,897.0,739.0,158.0,897.0,771.3,51,39.2,31,3.6
2023-05-31 14:00:00,795.0,625.0,170.0,795.0,708.7,96,39.3,30,2.8
2023-05-31 15:00:00,623.0,475.0,148.0,623.0,633.5,97,38.7,31,7.9
2023-05-31 16:00:00,446.0,307.0,139.0,446.0,537.5,100,35.5,37,8.4
2023-05-31 17:00:00,131.0,57.0,74.0,131.0,159.3,100,28.3,76,5.9
2023-05-31 18:00:00,49.0,14.0,35.0,49.0,88.5,99,29.0,72,2.6
2023-05-31 19:00:00,0.0,0.0,0.0,0.0,0.0,99,29.1,72,6.4
2023-05-31 20:00:00,0.0,0.0,0.0,0.0,0.0,100,29.1,72,3.3
2023-05-31 21:00:00,0.0,0.0,0.0,0.0,0.0,100,28.7,78,4.1
2023-05-31 22:00:00,0.0,0.0,0.0,0.0,0.0,97,28.4,80,4.3
2023-05-31 23:00:00,0.0,0.0,0.0,0.0,0.0,96,28.0,79,3.2
2023-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,98,27.7,80,3.9
2023-06-01 01:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,80,5.0
2023-06-01 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,81,5.4
2023-06-01 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.8,83,5.0
2023-06-01 04:00:00,0.0,0.0,0.0,0.0,0.0,100,26.7,81,3.1
2023-06-01 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.3,93,2.4
2023-06-01 06:00:00,11.0,2.0,9.0,11.0,20.5,100,26.9,90,2.3
2023-06-01 07:00:00,78.0,27.0,51.0,78.0,112.2,100,27.9,83,1.6
2023-06-01 08:00:00,252.0,138.0,114.0,252.0,296.2,100,29.4,71,4.0
2023-06-01 09:00:00,480.0,335.0,145.0,480.0,504.7,100,31.2,62,4.0
2023-06-01 10:00:00,758.0,616.0,142.0,758.0,750.5,91,33.3,51,6.6
2023-06-01 11:00:00,857.0,693.0,164.0,857.0,748.2,100,34.8,44,7.4
2023-06-01 12:00:00,872.0,709.0,163.0,872.0,728.7,100,35.7,41,6.4
2023-06-01 13:00:00,844.0,649.0,195.0,844.0,677.6,100,36.2,38,5.4
2023-06-01 14:00:00,809.0,624.0,185.0,809.0,707.7,100,37.0,35,7.1
2023-06-01 15:00:00,601.0,400.0,201.0,601.0,533.4,100,36.5,34,8.7
2023-06-01 16:00:00,423.0,243.0,180.0,423.0,425.2,100,36.2,34,9.0
2023-06-01 17:00:00,201.0,93.0,108.0,201.0,259.4,100,34.1,43,15.0
2023-06-01 18:00:00,57.0,19.0,38.0,57.0,119.8,100,33.0,45,11.9
2023-06-01 19:00:00,0.0,0.0,0.0,0.0,0.0,100,32.1,50,9.4
2023-06-01 20:00:00,0.0,0.0,0.0,0.0,0.0,100,30.8,57,9.0
2023-06-01 21:00:00,0.0,0.0,0.0,0.0,0.0,100,29.9,60,10.4
2023-06-01 22:00:00,0.0,0.0,0.0,0.0,0.0,100,29.1,63,8.2
2023-06-01 23:00:00,0.0,0.0,0.0,0.0,0.0,85,28.6,66,7.3
2023-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,94,28.0,68,7.8
2023-06-02 01:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,70,8.6
2023-06-02 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.2,71,9.8
2023-06-02 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,72,9.7
2023-06-02 04:00:00,0.0,0.0,0.0,0.0,0.0,100,26.5,72,8.9
2023-06-02 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,72,8.3
2023-06-02 06:00:00,12.0,1.0,11.0,12.0,10.3,100,27.5,70,8.8
2023-06-02 07:00:00,130.0,38.0,92.0,130.0,158.1,100,29.0,65,8.0
2023-06-02 08:00:00,335.0,181.0,154.0,335.0,388.9,100,31.0,57,9.0
2023-06-02 09:00:00,544.0,353.0,191.0,544.0,532.3,100,33.1,50,8.8
2023-06-02 10:00:00,684.0,415.0,269.0,684.0,506.0,100,34.8,45,9.4
2023-06-02 11:00:00,809.0,539.0,270.0,809.0,582.3,100,36.5,38,8.7
2023-06-02 12:00:00,895.0,657.0,238.0,895.0,675.6,100,37.7,34,6.8
2023-06-02 13:00:00,891.0,666.0,225.0,891.0,695.6,100,38.3,32,4.7
2023-06-02 14:00:00,806.0,615.0,191.0,806.0,697.6,100,38.7,31,1.6
2023-06-02 15:00:00,557.0,372.0,185.0,557.0,496.0,95,38.8,30,4.0
2023-06-02 16:00:00,382.0,237.0,145.0,382.0,414.4,100,38.5,31,8.7
2023-06-02 17:00:00,145.0,62.0,83.0,145.0,172.6,100,35.2,38,4.7
2023-06-02 18:00:00,38.0,12.0,26.0,38.0,75.4,100,33.7,43,11.9
2023-06-02 19:00:00,0.0,0.0,0.0,0.0,0.0,96,31.4,52,9.7
2023-06-02 20:00:00,0.0,0.0,0.0,0.0,0.0,94,30.9,54,3.0
2023-06-02 21:00:00,0.0,0.0,0.0,0.0,0.0,99,30.4,57,6.6
2023-06-02 22:00:00,0.0,0.0,0.0,0.0,0.0,94,29.8,62,4.7
2023-06-02 23:00:00,0.0,0.0,0.0,0.0,0.0,88,29.0,68,5.1
2023-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,73,28.9,68,5.0
2023-06-03 01:00:00,0.0,0.0,0.0,0.0,0.0,10,28.5,69,8.1
2023-06-03 02:00:00,0.0,0.0,0.0,0.0,0.0,3,28.1,71,10.2
2023-06-03 03:00:00,0.0,0.0,0.0,0.0,0.0,20,27.6,75,11.0
2023-06-03 04:00:00,0.0,0.0,0.0,0.0,0.0,17,27.5,76,9.5
2023-06-03 05:00:00,0.0,0.0,0.0,0.0,0.0,30,27.5,77,3.4
2023-06-03 06:00:00,13.0,3.0,10.0,13.0,30.8,99,28.0,75,6.8
2023-06-03 07:00:00,147.0,76.0,71.0,147.0,316.8,89,29.8,67,8.0
2023-06-03 08:00:00,345.0,220.0,125.0,345.0,473.3,29,31.8,58,10.3
2023-06-03 09:00:00,563.0,424.0,139.0,563.0,640.0,1,33.8,50,8.1
2023-06-03 10:00:00,752.0,613.0,139.0,752.0,748.1,6,35.8,43,4.4
2023-06-03 11:00:00,862.0,699.0,163.0,862.0,755.7,30,37.3,38,4.0
2023-06-03 12:00:00,901.0,724.0,177.0,901.0,744.9,22,38.2,34,3.2
2023-06-03 13:00:00,867.0,697.0,170.0,867.0,728.3,28,38.8,30,1.9
2023-06-03 14:00:00,673.0,490.0,183.0,673.0,555.9,84,39.2,27,1.4
2023-06-03 15:00:00,547.0,405.0,142.0,547.0,539.8,54,40.3,23,5.4
2023-06-03 16:00:00,248.0,145.0,103.0,248.0,253.4,57,32.0,54,15.1
2023-06-03 17:00:00,181.0,87.0,94.0,181.0,241.7,54,34.3,46,4.6
2023-06-03 18:00:00,47.0,15.0,32.0,47.0,94.1,74,32.2,53,9.6
2023-06-03 19:00:00,0.0,0.0,0.0,0.0,0.0,91,31.4,57,5.7
2023-06-03 20:00:00,0.0,0.0,0.0,0.0,0.0,89,31.2,57,6.8
2023-06-03 21:00:00,0.0,0.0,0.0,0.0,0.0,94,31.2,60,11.9
2023-06-03 22:00:00,0.0,0.0,0.0,0.0,0.0,91,30.5,62,10.9
2023-06-03 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.7,65,12.3
2023-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,99,29.1,67,10.8
2023-06-04 01:00:00,0.0,0.0,0.0,0.0,0.0,100,29.0,68,8.4
2023-06-04 02:00:00,0.0,0.0,0.0,0.0,0.0,96,28.5,70,7.7
2023-06-04 03:00:00,0.0,0.0,0.0,0.0,0.0,100,28.0,72,6.2
2023-06-04 04:00:00,0.0,0.0,0.0,0.0,0.0,28,28.0,71,7.9
2023-06-04 05:00:00,0.0,0.0,0.0,0.0,0.0,45,27.4,75,8.9
2023-06-04 06:00:00,13.0,2.0,11.0,13.0,20.6,100,28.0,72,8.3
2023-06-04 07:00:00,146.0,70.0,76.0,146.0,292.3,100,30.1,62,11.5
2023-06-04 08:00:00,362.0,251.0,111.0,362.0,540.7,100,32.6,50,14.1
2023-06-04 09:00:00,566.0,428.0,138.0,566.0,646.7,100,34.5,44,13.5
2023-06-04 10:00:00,741.0,570.0,171.0,741.0,696.2,100,36.4,39,8.9
2023-06-04 11:00:00,866.0,692.0,174.0,866.0,748.7,100,38.0,34,6.9
2023-06-04 12:00:00,919.0,744.0,175.0,919.0,765.9,100,39.2,30,6.4
2023-06-04 13:00:00,868.0,676.0,192.0,868.0,706.6,100,40.0,28,5.6
2023-06-04 14:00:00,772.0,576.0,196.0,772.0,653.6,89,39.6,26,3.1
2023-06-04 15:00:00,587.0,412.0,175.0,587.0,549.1,22,39.5,26,1.1
2023-06-04 16:00:00,457.0,330.0,127.0,457.0,576.2,38,40.3,24,4.5
2023-06-04 17:00:00,133.0,58.0,75.0,133.0,160.9,99,33.0,47,5.8
2023-06-04 18:00:00,48.0,17.0,31.0,48.0,106.3,98,30.9,60,4.8
2023-06-04 19:00:00,0.0,0.0,0.0,0.0,0.0,95,29.8,66,0.5
2023-06-04 20:00:00,0.0,0.0,0.0,0.0,0.0,98,29.5,69,5.4
2023-06-04 21:00:00,0.0,0.0,0.0,0.0,0.0,99,29.4,66,5.3
2023-06-04 22:00:00,0.0,0.0,0.0,0.0,0.0,92,30.0,58,9.8
2023-06-04 23:00:00,0.0,0.0,0.0,0.0,0.0,92,29.8,60,7.8
2023-06-05 00:00:00,0.0,0.0,0.0,0.0,0.0,84,29.4,64,8.9
2023-06-05 01:00:00,0.0,0.0,0.0,0.0,0.0,45,28.9,68,10.9
2023-06-05 02:00:00,0.0,0.0,0.0,0.0,0.0,2,28.2,70,10.5
2023-06-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0,27.8,72,10.0
2023-06-05 04:00:00,0.0,0.0,0.0,0.0,0.0,42,27.5,74,10.6
2023-06-05 05:00:00,0.0,0.0,0.0,0.0,0.0,96,27.4,73,9.7
2023-06-05 06:00:00,13.0,3.0,10.0,13.0,30.9,100,28.2,68,9.7
2023-06-05 07:00:00,149.0,79.0,70.0,149.0,330.5,98,30.0,60,12.2
2023-06-05 08:00:00,357.0,239.0,118.0,357.0,515.5,99,31.8,54,11.3
2023-06-05 09:00:00,574.0,441.0,133.0,574.0,667.0,37,34.0,46,11.9
2023-06-05 10:00:00,753.0,615.0,138.0,753.0,751.8,10,36.2,37,12.4
2023-06-05 11:00:00,874.0,728.0,146.0,874.0,788.1,1,37.7,33,10.6
2023-06-05 12:00:00,923.0,773.0,150.0,923.0,796.2,1,38.8,30,8.8
2023-06-05 13:00:00,870.0,712.0,158.0,870.0,744.4,22,39.5,29,4.4
2023-06-05 14:00:00,744.0,561.0,183.0,744.0,636.6,46,39.8,28,2.1
2023-06-05 15:00:00,499.0,281.0,218.0,499.0,374.4,56,38.8,30,5.2
2023-06-05 16:00:00,225.0,103.0,122.0,225.0,179.7,93,28.4,74,19.2
2023-06-05 17:00:00,115.0,28.0,87.0,115.0,77.5,100,29.5,64,15.3
2023-06-05 18:00:00,45.0,13.0,32.0,45.0,81.1,84,30.6,59,4.8
2023-06-05 19:00:00,0.0,0.0,0.0,0.0,0.0,59,31.0,58,6.6
2023-06-05 20:00:00,0.0,0.0,0.0,0.0,0.0,76,30.6,61,3.3
2023-06-05 21:00:00,0.0,0.0,0.0,0.0,0.0,86,30.0,64,3.3
2023-06-05 22:00:00,0.0,0.0,0.0,0.0,0.0,100,29.6,65,3.5
2023-06-05 23:00:00,0.0,0.0,0.0,0.0,0.0,29,29.6,60,6.5
2023-06-06 00:00:00,0.0,0.0,0.0,0.0,0.0,83,29.0,63,8.1
2023-06-06 01:00:00,0.0,0.0,0.0,0.0,0.0,100,28.5,65,8.6
2023-06-06 02:00:00,0.0,0.0,0.0,0.0,0.0,98,28.5,66,11.3
2023-06-06 03:00:00,0.0,0.0,0.0,0.0,0.0,100,28.2,68,10.7
2023-06-06 04:00:00,0.0,0.0,0.0,0.0,0.0,100,27.8,70,9.2
2023-06-06 05:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,73,9.4
2023-06-06 06:00:00,12.0,1.0,11.0,12.0,10.3,100,27.4,73,8.4
2023-06-06 07:00:00,139.0,54.0,85.0,139.0,226.4,100,28.9,67,6.9
2023-06-06 08:00:00,303.0,129.0,174.0,303.0,278.6,13,30.9,59,8.1
2023-06-06 09:00:00,564.0,417.0,147.0,564.0,631.3,31,33.2,49,8.1
2023-06-06 10:00:00,764.0,632.0,132.0,764.0,773.2,29,35.2,43,7.0
2023-06-06 11:00:00,872.0,720.0,152.0,872.0,779.9,82,36.7,38,6.1
2023-06-06 12:00:00,905.0,748.0,157.0,905.0,770.8,100,37.8,34,4.7
2023-06-06 13:00:00,896.0,709.0,187.0,896.0,741.5,100,38.8,31,4.2
2023-06-06 14:00:00,750.0,541.0,209.0,750.0,613.9,100,39.2,30,4.4
2023-06-06 15:00:00,559.0,351.0,208.0,559.0,467.5,100,38.8,30,8.8
2023-06-06 16:00:00,297.0,137.0,160.0,297.0,238.8,100,36.3,34,8.4
2023-06-06 17:00:00,172.0,66.0,106.0,172.0,182.4,100,33.3,45,16.2
2023-06-06 18:00:00,45.0,5.0,40.0,45.0,31.1,100,31.8,50,10.1
2023-06-06 19:00:00,0.0,0.0,0.0,0.0,0.0,100,31.4,57,4.8
2023-06-06 20:00:00,0.0,0.0,0.0,0.0,0.0,73,31.1,54,9.0
2023-06-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0,30.7,57,13.0
2023-06-06 22:00:00,0.0,0.0,0.0,0.0,0.0,17,30.4,58,11.3
2023-06-06 23:00:00,0.0,0.0,0.0,0.0,0.0,6,29.9,60,10.7
2023-06-07 00:00:00,0.0,0.0,0.0,0.0,0.0,93,29.4,63,10.1
2023-06-07 01:00:00,0.0,0.0,0.0,0.0,0.0,100,28.9,66,8.9
2023-06-07 02:00:00,0.0,0.0,0.0,0.0,0.0,100,28.4,67,9.1
2023-06-07 03:00:00,0.0,0.0,0.0,0.0,0.0,96,27.9,69,9.3
2023-06-07 04:00:00,0.0,0.0,0.0,0.0,0.0,5,27.5,71,12.3
2023-06-07 05:00:00,0.0,0.0,0.0,0.0,0.0,12,27.8,73,11.2
2023-06-07 06:00:00,13.0,3.0,10.0,13.0,31.0,25,28.5,70,13.5
2023-06-07 07:00:00,153.0,88.0,65.0,153.0,369.7,25,30.9,60,14.2
2023-06-07 08:00:00,367.0,265.0,102.0,367.0,573.0,0,32.9,52,13.3
2023-06-07 09:00:00,579.0,458.0,121.0,579.0,694.1,13,35.3,43,14.2
2023-06-07 10:00:00,747.0,606.0,141.0,747.0,741.9,48,37.3,35,15.1
2023-06-07 11:00:00,873.0,724.0,149.0,873.0,784.7,40,38.7,32,13.7
2023-06-07 12:00:00,901.0,742.0,159.0,901.0,764.9,40,39.5,30,14.8
2023-06-07 13:00:00,893.0,714.0,179.0,893.0,746.9,28,39.8,28,19.0
2023-06-07 14:00:00,796.0,614.0,182.0,796.0,696.8,88,39.5,26,18.8
2023-06-07 15:00:00,457.0,287.0,170.0,457.0,382.2,100,34.9,43,15.9
2023-06-07 16:00:00,186.0,30.0,156.0,186.0,52.3,100,30.3,66,18.4
2023-06-07 17:00:00,131.0,23.0,108.0,131.0,63.4,90,34.0,44,5.0
2023-06-07 18:00:00,58.0,20.0,38.0,58.0,124.2,66,33.0,48,14.6
2023-06-07 19:00:00,0.0,0.0,0.0,0.0,0.0,90,31.3,52,19.4
2023-06-07 20:00:00,0.0,0.0,0.0,0.0,0.0,91,30.4,57,13.7
2023-06-07 21:00:00,0.0,0.0,0.0,0.0,0.0,100,30.0,59,10.2
2023-06-07 22:00:00,0.0,0.0,0.0,0.0,0.0,79,29.3,62,9.2
2023-06-07 23:00:00,0.0,0.0,0.0,0.0,0.0,96,28.8,64,10.3
2023-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,100,28.5,65,10.3
2023-06-08 01:00:00,0.0,0.0,0.0,0.0,0.0,100,28.2,66,10.3
2023-06-08 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,67,9.0
2023-06-08 03:00:00,0.0,0.0,0.0,0.0,0.0,100,27.6,67,9.6
2023-06-08 04:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,68,7.6
2023-06-08 05:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,71,4.7
2023-06-08 06:00:00,11.0,0.0,11.0,11.0,0.0,100,27.8,70,4.7
2023-06-08 07:00:00,126.0,34.0,92.0,126.0,143.1,100,29.5,63,4.0
2023-06-08 08:00:00,293.0,116.0,177.0,293.0,251.2,100,31.0,56,5.4
2023-06-08 09:00:00,541.0,358.0,183.0,541.0,543.1,100,33.2,50,9.4
2023-06-08 10:00:00,705.0,475.0,230.0,705.0,582.0,99,35.8,40,10.1
2023-06-08 11:00:00,851.0,649.0,202.0,851.0,703.9,100,37.5,35,10.6
2023-06-08 12:00:00,875.0,594.0,281.0,875.0,612.6,82,38.3,32,7.0
2023-06-08 13:00:00,882.0,703.0,179.0,882.0,735.6,8,39.7,30,7.3
2023-06-08 14:00:00,750.0,566.0,184.0,750.0,642.3,35,39.0,31,10.0
2023-06-08 15:00:00,581.0,412.0,169.0,581.0,548.5,83,37.3,33,14.6
2023-06-08 16:00:00,442.0,311.0,131.0,442.0,541.3,100,35.7,38,19.5
2023-06-08 17:00:00,193.0,95.0,98.0,193.0,261.5,60,34.5,43,18.7
2023-06-08 18:00:00,58.0,23.0,35.0,58.0,142.4,100,32.7,46,18.0
2023-06-08 19:00:00,0.0,0.0,0.0,0.0,0.0,100,31.4,49,17.6
2023-06-08 20:00:00,0.0,0.0,0.0,0.0,0.0,100,30.6,53,17.3
2023-06-08 21:00:00,0.0,0.0,0.0,0.0,0.0,100,30.2,55,13.2
2023-06-08 22:00:00,0.0,0.0,0.0,0.0,0.0,83,29.7,57,9.4
2023-06-08 23:00:00,0.0,0.0,0.0,0.0,0.0,48,29.0,60,6.8
2023-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,100,28.6,61,8.7
2023-06-09 01:00:00,0.0,0.0,0.0,0.0,0.0,98,28.0,63,6.6
2023-06-09 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,66,6.9
2023-06-09 03:00:00,0.0,0.0,0.0,0.0,0.0,100,27.0,67,7.9
2023-06-09 04:00:00,0.0,0.0,0.0,0.0,0.0,78,26.6,69,3.8
2023-06-09 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.1,74,5.0
2023-06-09 06:00:00,13.0,2.0,11.0,13.0,20.8,100,27.6,67,5.4
2023-06-09 07:00:00,130.0,43.0,87.0,130.0,181.5,100,29.5,60,7.0
2023-06-09 08:00:00,234.0,37.0,197.0,234.0,80.2,100,30.9,55,10.5
2023-06-09 09:00:00,524.0,323.0,201.0,524.0,490.5,100,33.3,47,7.6
2023-06-09 10:00:00,637.0,332.0,305.0,637.0,407.1,100,35.5,41,7.6
2023-06-09 11:00:00,807.0,542.0,265.0,807.0,588.2,100,37.5,33,10.1
2023-06-09 12:00:00,833.0,541.0,292.0,833.0,558.2,100,38.9,30,13.7
2023-06-09 13:00:00,730.0,379.0,351.0,730.0,396.6,100,39.0,30,18.7
2023-06-09 14:00:00,614.0,316.0,298.0,614.0,358.6,56,38.5,29,14.0
2023-06-09 15:00:00,612.0,398.0,214.0,612.0,529.6,50,38.0,31,19.3
2023-06-09 16:00:00,368.0,212.0,156.0,368.0,368.7,41,36.6,37,16.6
2023-06-09 17:00:00,195.0,104.0,91.0,195.0,285.7,79,34.4,44,9.0
2023-06-09 18:00:00,50.0,15.0,35.0,50.0,92.7,94,30.9,58,6.6
2023-06-09 19:00:00,0.0,0.0,0.0,0.0,0.0,100,30.8,56,12.0
2023-06-09 20:00:00,0.0,0.0,0.0,0.0,0.0,100,30.4,56,12.7
2023-06-09 21:00:00,0.0,0.0,0.0,0.0,0.0,100,29.7,58,8.7
2023-06-09 22:00:00,0.0,0.0,0.0,0.0,0.0,100,29.2,60,10.4
2023-06-09 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.0,60,12.7
2023-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,100,28.9,60,15.6
2023-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0,100,28.5,61,14.4
2023-06-10 02:00:00,0.0,0.0,0.0,0.0,0.0,100,28.1,63,8.7
2023-06-10 03:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,68,6.3
2023-06-10 04:00:00,0.0,0.0,0.0,0.0,0.0,100,26.8,69,5.8
2023-06-10 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,71,5.1
2023-06-10 06:00:00,13.0,2.0,11.0,13.0,20.9,100,27.6,68,6.5
2023-06-10 07:00:00,140.0,60.0,80.0,140.0,253.9,100,29.5,60,5.2
2023-06-10 08:00:00,341.0,201.0,140.0,341.0,436.5,100,31.2,53,7.7
2023-06-10 09:00:00,543.0,367.0,176.0,543.0,557.9,100,33.4,46,11.3
2023-06-10 10:00:00,713.0,499.0,214.0,713.0,612.4,100,36.0,39,14.3
2023-06-10 11:00:00,815.0,550.0,265.0,815.0,597.2,100,37.0,36,11.1
2023-06-10 12:00:00,868.0,583.0,285.0,868.0,601.7,100,37.2,35,15.9
2023-06-10 13:00:00,814.0,564.0,250.0,814.0,590.4,100,38.3,33,21.6
2023-06-10 14:00:00,617.0,391.0,226.0,617.0,443.7,100,37.2,35,17.1
2023-06-10 15:00:00,548.0,337.0,211.0,548.0,448.3,100,37.3,35,16.6
2023-06-10 16:00:00,328.0,152.0,176.0,328.0,264.1,100,36.4,37,13.7
2023-06-10 17:00:00,141.0,6.0,135.0,141.0,16.4,100,33.9,40,19.7
2023-06-10 18:00:00,66.0,23.0,43.0,66.0,141.7,100,32.6,44,17.9
2023-06-10 19:00:00,0.0,0.0,0.0,0.0,0.0,100,31.4,48,16.4
2023-06-10 20:00:00,0.0,0.0,0.0,0.0,0.0,100,30.5,50,16.5
2023-06-10 21:00:00,0.0,0.0,0.0,0.0,0.0,87,29.8,51,14.1
2023-06-10 22:00:00,0.0,0.0,0.0,0.0,0.0,96,29.3,54,9.9
2023-06-10 23:00:00,0.0,0.0,0.0,0.0,0.0,100,28.8,57,9.5
2023-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,100,28.2,60,6.8
2023-06-11 01:00:00,0.0,0.0,0.0,0.0,0.0,100,27.7,63,6.1
2023-06-11 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,64,5.5
2023-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0,7,27.0,64,5.4
2023-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0,30,26.1,67,6.0
2023-06-11 05:00:00,0.0,0.0,0.0,0.0,0.0,55,27.1,66,6.1
2023-06-11 06:00:00,12.0,1.0,11.0,12.0,10.5,96,27.8,62,8.2
2023-06-11 07:00:00,139.0,60.0,79.0,139.0,254.6,94,29.6,54,4.8
2023-06-11 08:00:00,349.0,227.0,122.0,349.0,493.7,8,31.5,51,6.0
2023-06-11 09:00:00,585.0,463.0,122.0,585.0,704.6,2,33.9,44,9.8
2023-06-11 10:00:00,712.0,544.0,168.0,712.0,668.1,44,35.6,40,7.9
2023-06-11 11:00:00,837.0,675.0,162.0,837.0,733.3,18,36.8,36,7.9
2023-06-11 12:00:00,877.0,706.0,171.0,877.0,728.9,96,37.6,34,5.4
2023-06-11 13:00:00,786.0,620.0,166.0,786.0,649.1,37,36.8,36,14.8
2023-06-11 14:00:00,705.0,540.0,165.0,705.0,612.7,36,36.5,38,13.2
2023-06-11 15:00:00,547.0,359.0,188.0,547.0,477.3,63,34.8,43,17.7
2023-06-11 16:00:00,337.0,191.0,146.0,337.0,331.5,67,35.6,40,14.4
2023-06-11 17:00:00,201.0,89.0,112.0,201.0,243.4,70,30.5,62,12.5
2023-06-11 18:00:00,64.0,25.0,39.0,64.0,153.6,43,32.6,51,11.4
2023-06-11 19:00:00,0.0,0.0,0.0,0.0,0.0,27,32.2,48,11.0
2023-06-11 20:00:00,0.0,0.0,0.0,0.0,0.0,8,31.0,50,17.9
2023-06-11 21:00:00,0.0,0.0,0.0,0.0,0.0,65,30.1,55,16.4
2023-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0,86,29.6,58,12.8
2023-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0,70,29.2,60,10.7
2023-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,53,28.8,62,8.7
2023-06-12 01:00:00,0.0,0.0,0.0,0.0,0.0,16,28.3,65,8.0
2023-06-12 02:00:00,0.0,0.0,0.0,0.0,0.0,15,27.8,67,7.0
2023-06-12 03:00:00,0.0,0.0,0.0,0.0,0.0,85,27.5,68,6.4
2023-06-12 04:00:00,0.0,0.0,0.0,0.0,0.0,97,27.2,70,6.7
2023-06-12 05:00:00,0.0,0.0,0.0,0.0,0.0,39,27.2,73,6.9
2023-06-12 06:00:00,12.0,3.0,9.0,12.0,31.5,84,27.9,71,6.3
2023-06-12 07:00:00,149.0,85.0,64.0,149.0,361.7,53,30.0,63,6.2
2023-06-12 08:00:00,361.0,258.0,103.0,361.0,562.1,90,32.2,55,11.3
2023-06-12 09:00:00,562.0,426.0,136.0,562.0,649.0,32,34.0,49,12.4
2023-06-12 10:00:00,732.0,575.0,157.0,732.0,706.8,71,34.2,49,20.8
2023-06-12 11:00:00,704.0,481.0,223.0,704.0,522.9,53,35.3,44,12.0
2023-06-12 12:00:00,792.0,545.0,247.0,792.0,562.9,100,37.4,37,12.7
2023-06-12 13:00:00,848.0,643.0,205.0,848.0,673.2,100,36.8,35,22.1
2023-06-12 14:00:00,677.0,422.0,255.0,677.0,478.7,99,37.5,32,23.0
2023-06-12 15:00:00,620.0,413.0,207.0,620.0,548.8,96,37.7,33,20.1
2023-06-12 16:00:00,326.0,164.0,162.0,326.0,284.3,100,35.8,36,18.4
2023-06-12 17:00:00,191.0,82.0,109.0,191.0,223.8,95,34.3,43,23.1
2023-06-12 18:00:00,58.0,20.0,38.0,58.0,122.5,96,33.0,46,18.8
2023-06-12 19:00:00,0.0,0.0,0.0,0.0,0.0,99,30.8,54,16.2
2023-06-12 20:00:00,0.0,0.0,0.0,0.0,0.0,99,30.4,56,13.6
2023-06-12 21:00:00,0.0,0.0,0.0,0.0,0.0,100,29.8,57,15.2
2023-06-12 22:00:00,0.0,0.0,0.0,0.0,0.0,100,29.2,59,9.3
2023-06-12 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.1,61,7.5
2023-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,100,29.1,61,7.8
2023-06-13 01:00:00,0.0,0.0,0.0,0.0,0.0,100,29.0,61,5.9
2023-06-13 02:00:00,0.0,0.0,0.0,0.0,0.0,100,28.8,62,7.9
2023-06-13 03:00:00,0.0,0.0,0.0,0.0,0.0,100,28.4,63,7.4
2023-06-13 04:00:00,0.0,0.0,0.0,0.0,0.0,100,28.0,66,3.7
2023-06-13 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,75,1.5
2023-06-13 06:00:00,11.0,2.0,9.0,11.0,21.1,100,27.5,70,4.7
